electrode,x,y,z,w,h,d,default,all,bank0,double_length
612.0,-14.0,6320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
613.0,18.0,6320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
614.0,-30.0,6340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
615.0,2.0,6340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
616.0,-14.0,6360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
617.0,18.0,6360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
618.0,-30.0,6380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
619.0,2.0,6380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
620.0,-14.0,6400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
621.0,18.0,6400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
622.0,-30.0,6420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
623.0,2.0,6420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
624.0,-14.0,6440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
625.0,18.0,6440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
626.0,-30.0,6460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
627.0,2.0,6460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
628.0,-14.0,6480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
629.0,18.0,6480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
630.0,-30.0,6500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
631.0,2.0,6500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
632.0,-14.0,6520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
633.0,18.0,6520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
634.0,-30.0,6540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
635.0,2.0,6540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
636.0,-14.0,6560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
637.0,18.0,6560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
638.0,-30.0,6580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
639.0,2.0,6580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
640.0,-14.0,6600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
641.0,18.0,6600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
642.0,-30.0,6620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
643.0,2.0,6620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
644.0,-14.0,6640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
645.0,18.0,6640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
646.0,-30.0,6660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
647.0,2.0,6660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
648.0,-14.0,6680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
649.0,18.0,6680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
650.0,-30.0,6700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
651.0,2.0,6700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
652.0,-14.0,6720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
653.0,18.0,6720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
654.0,-30.0,6740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
655.0,2.0,6740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
656.0,-14.0,6760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
657.0,18.0,6760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
658.0,-30.0,6780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
659.0,2.0,6780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
660.0,-14.0,6800.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
661.0,18.0,6800.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
662.0,-30.0,6820.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
663.0,2.0,6820.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
664.0,-14.0,6840.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
665.0,18.0,6840.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
666.0,-30.0,6860.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
667.0,2.0,6860.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
668.0,-14.0,6880.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
669.0,18.0,6880.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
670.0,-30.0,6900.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
671.0,2.0,6900.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
672.0,-14.0,6920.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
673.0,18.0,6920.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
674.0,-30.0,6940.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
675.0,2.0,6940.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
676.0,-14.0,6960.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
677.0,18.0,6960.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
678.0,-30.0,6980.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
679.0,2.0,6980.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
680.0,-14.0,7000.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
681.0,18.0,7000.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
682.0,-30.0,7020.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
683.0,2.0,7020.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
684.0,-14.0,7040.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
685.0,18.0,7040.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
686.0,-30.0,7060.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
687.0,2.0,7060.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
688.0,-14.0,7080.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
689.0,18.0,7080.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
690.0,-30.0,7100.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
691.0,2.0,7100.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
692.0,-14.0,7120.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
693.0,18.0,7120.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
694.0,-30.0,7140.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
695.0,2.0,7140.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
696.0,-14.0,7160.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
697.0,18.0,7160.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
698.0,-30.0,7180.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
699.0,2.0,7180.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
700.0,-14.0,7200.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
701.0,18.0,7200.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
702.0,-30.0,7220.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
703.0,2.0,7220.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
704.0,-14.0,7240.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
705.0,18.0,7240.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
706.0,-30.0,7260.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
707.0,2.0,7260.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
708.0,-14.0,7280.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
709.0,18.0,7280.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
710.0,-30.0,7300.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
711.0,2.0,7300.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
712.0,-14.0,7320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
713.0,18.0,7320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
714.0,-30.0,7340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
715.0,2.0,7340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
716.0,-14.0,7360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
717.0,18.0,7360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
718.0,-30.0,7380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
719.0,2.0,7380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
720.0,-14.0,7400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
721.0,18.0,7400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
722.0,-30.0,7420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
723.0,2.0,7420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
724.0,-14.0,7440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
725.0,18.0,7440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
726.0,-30.0,7460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
727.0,2.0,7460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
728.0,-14.0,7480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
729.0,18.0,7480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
730.0,-30.0,7500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
731.0,2.0,7500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
732.0,-14.0,7520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
733.0,18.0,7520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
734.0,-30.0,7540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
735.0,2.0,7540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
736.0,-14.0,7560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
737.0,18.0,7560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
738.0,-30.0,7580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
739.0,2.0,7580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
740.0,-14.0,7600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
741.0,18.0,7600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
742.0,-30.0,7620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
743.0,2.0,7620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
744.0,-14.0,7640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
745.0,18.0,7640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
746.0,-30.0,7660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
747.0,2.0,7660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
748.0,-14.0,7680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
749.0,18.0,7680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
750.0,-30.0,7700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
751.0,2.0,7700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
752.0,-14.0,7720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
753.0,18.0,7720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
754.0,-30.0,7740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
755.0,2.0,7740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
756.0,-14.0,7760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
757.0,18.0,7760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
758.0,-30.0,7780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
759.0,2.0,7780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
760.0,-14.0,7800.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
761.0,18.0,7800.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
762.0,-30.0,7820.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
763.0,2.0,7820.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
764.0,-14.0,7840.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
765.0,18.0,7840.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
766.0,-30.0,7860.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,1.0
767.0,2.0,7860.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
768.0,-14.0,7880.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
769.0,18.0,7880.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
770.0,-30.0,7900.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
771.0,2.0,7900.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
772.0,-14.0,7920.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
773.0,18.0,7920.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
774.0,-30.0,7940.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
775.0,2.0,7940.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
776.0,-14.0,7960.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
777.0,18.0,7960.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
778.0,-30.0,7980.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
779.0,2.0,7980.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
780.0,-14.0,8000.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
781.0,18.0,8000.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
782.0,-30.0,8020.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
783.0,2.0,8020.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
784.0,-14.0,8040.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
785.0,18.0,8040.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
786.0,-30.0,8060.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
787.0,2.0,8060.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
788.0,-14.0,8080.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
789.0,18.0,8080.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
790.0,-30.0,8100.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
791.0,2.0,8100.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
792.0,-14.0,8120.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
793.0,18.0,8120.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
794.0,-30.0,8140.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
795.0,2.0,8140.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
796.0,-14.0,8160.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
797.0,18.0,8160.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
798.0,-30.0,8180.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
799.0,2.0,8180.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
800.0,-14.0,8200.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
801.0,18.0,8200.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
802.0,-30.0,8220.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
803.0,2.0,8220.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
804.0,-14.0,8240.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
805.0,18.0,8240.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
806.0,-30.0,8260.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
807.0,2.0,8260.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
808.0,-14.0,8280.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
809.0,18.0,8280.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
810.0,-30.0,8300.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
811.0,2.0,8300.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
812.0,-14.0,8320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
813.0,18.0,8320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
814.0,-30.0,8340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
815.0,2.0,8340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
816.0,-14.0,8360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
817.0,18.0,8360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
818.0,-30.0,8380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
819.0,2.0,8380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
820.0,-14.0,8400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
821.0,18.0,8400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
822.0,-30.0,8420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
823.0,2.0,8420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
824.0,-14.0,8440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
825.0,18.0,8440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
826.0,-30.0,8460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
827.0,2.0,8460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
828.0,-14.0,8480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
829.0,18.0,8480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
830.0,-30.0,8500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
831.0,2.0,8500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
832.0,-14.0,8520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
833.0,18.0,8520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
834.0,-30.0,8540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
835.0,2.0,8540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
836.0,-14.0,8560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
837.0,18.0,8560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
838.0,-30.0,8580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
839.0,2.0,8580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
840.0,-14.0,8600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
841.0,18.0,8600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
842.0,-30.0,8620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
843.0,2.0,8620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
844.0,-14.0,8640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
845.0,18.0,8640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
846.0,-30.0,8660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
847.0,2.0,8660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
848.0,-14.0,8680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
849.0,18.0,8680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
850.0,-30.0,8700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
851.0,2.0,8700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
852.0,-14.0,8720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
853.0,18.0,8720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
854.0,-30.0,8740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
855.0,2.0,8740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
856.0,-14.0,8760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
857.0,18.0,8760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
858.0,-30.0,8780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
859.0,2.0,8780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
860.0,-14.0,8800.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
861.0,18.0,8800.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
862.0,-30.0,8820.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
863.0,2.0,8820.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
864.0,-14.0,8840.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
865.0,18.0,8840.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
866.0,-30.0,8860.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
867.0,2.0,8860.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
868.0,-14.0,8880.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
869.0,18.0,8880.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
870.0,-30.0,8900.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
871.0,2.0,8900.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
872.0,-14.0,8920.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
873.0,18.0,8920.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
874.0,-30.0,8940.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
875.0,2.0,8940.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
876.0,-14.0,8960.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
877.0,18.0,8960.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
878.0,-30.0,8980.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
879.0,2.0,8980.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
880.0,-14.0,9000.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
881.0,18.0,9000.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
882.0,-30.0,9020.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
883.0,2.0,9020.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
884.0,-14.0,9040.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
885.0,18.0,9040.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
886.0,-30.0,9060.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
887.0,2.0,9060.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
888.0,-14.0,9080.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
889.0,18.0,9080.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
890.0,-30.0,9100.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
891.0,2.0,9100.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
892.0,-14.0,9120.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
893.0,18.0,9120.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
894.0,-30.0,9140.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
895.0,2.0,9140.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
896.0,-14.0,9160.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
897.0,18.0,9160.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
898.0,-30.0,9180.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
899.0,2.0,9180.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
900.0,-14.0,9200.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
901.0,18.0,9200.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
902.0,-30.0,9220.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
903.0,2.0,9220.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
904.0,-14.0,9240.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
905.0,18.0,9240.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
906.0,-30.0,9260.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
907.0,2.0,9260.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
908.0,-14.0,9280.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
909.0,18.0,9280.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
910.0,-30.0,9300.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
911.0,2.0,9300.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
912.0,-14.0,9320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
913.0,18.0,9320.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
914.0,-30.0,9340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
915.0,2.0,9340.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
916.0,-14.0,9360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
917.0,18.0,9360.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
918.0,-30.0,9380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
